claim_id,kind,token,displayed_or_referenced,routes,section_or_chart,data_path,raw_value,rendered_value,contract_identity,evidence_role,cutoff_class,verdict,recommended_action,provenance
NUM-0051,named_numeric_token,arch.multi.python_union.hi,True,expert.html,current exact architecture and query-ladder tables,,1.1673265167341922,1.167×,named_candidate speedup over comparator; above 1 favors the named candidate,current_confirmation_or_control,at_or_before_normal_cutoff_or_undated,correct_for_named_architecture_contract_through_cutoff,"Retain explicit task, host, baseline, and charged-boundary labels; do not generalize to a universal CM winner.",docs/recognition/architecture_comparison_execution_retry_20260903/ANALYSIS.json :: lanes.C.python_union_over_separate.case_cluster_bootstrap_ci95_high
NUM-0052,named_numeric_token,arch.multi.python_union.lo,True,expert.html,current exact architecture and query-ladder tables,,1.1266659278204303,1.127×,named_candidate speedup over comparator; above 1 favors the named candidate,current_confirmation_or_control,at_or_before_normal_cutoff_or_undated,correct_for_named_architecture_contract_through_cutoff,"Retain explicit task, host, baseline, and charged-boundary labels; do not generalize to a universal CM winner.",docs/recognition/architecture_comparison_execution_retry_20260903/ANALYSIS.json :: lanes.C.python_union_over_separate.case_cluster_bootstrap_ci95_low
NUM-0053,named_numeric_token,arch.multi.python_union.speedup,True,expert.html,current exact architecture and query-ladder tables,,1.146961242654943,1.147×,named_candidate speedup over comparator; above 1 favors the named candidate,current_confirmation_or_control,at_or_before_normal_cutoff_or_undated,correct_for_named_architecture_contract_through_cutoff,"Retain explicit task, host, baseline, and charged-boundary labels; do not generalize to a universal CM winner.",docs/recognition/architecture_comparison_execution_retry_20260903/ANALYSIS.json :: lanes.C.python_union_over_separate.case_cluster_geomean_speedup
NUM-0054,named_numeric_token,arch.native.linux.multi,True,expert.html,current exact architecture and query-ladder tables,,1.2595189733410512,1.260×,named_candidate speedup over comparator; above 1 favors the named candidate,current_confirmation_or_control,at_or_before_normal_cutoff_or_undated,correct_for_named_architecture_contract_through_cutoff,"Retain explicit task, host, baseline, and charged-boundary labels; do not generalize to a universal CM winner.",docs/recognition/c38_linux_confirmation/C38_CROSS_MACHINE_ADJUDICATION_20260903.json :: executions[1].multi_root.aggregate_speedup
NUM-0055,named_numeric_token,arch.native.linux.multi_min,True,expert.html,current exact architecture and query-ladder tables,,1.2239122439448025,1.224×,named_candidate speedup over comparator; above 1 favors the named candidate,current_confirmation_or_control,at_or_before_normal_cutoff_or_undated,correct_for_named_architecture_contract_through_cutoff,"Retain explicit task, host, baseline, and charged-boundary labels; do not generalize to a universal CM winner.",docs/recognition/c38_linux_confirmation/C38_CROSS_MACHINE_ADJUDICATION_20260903.json :: executions[1].multi_root.minimum_workload_speedup
NUM-0056,named_numeric_token,arch.native.linux.single,True,expert.html,current exact architecture and query-ladder tables,,1.3662211451923076,1.366×,named_candidate speedup over comparator; above 1 favors the named candidate,current_confirmation_or_control,at_or_before_normal_cutoff_or_undated,correct_for_named_architecture_contract_through_cutoff,"Retain explicit task, host, baseline, and charged-boundary labels; do not generalize to a universal CM winner.",docs/recognition/c38_linux_confirmation/C38_CROSS_MACHINE_ADJUDICATION_20260903.json :: executions[1].single_root.aggregate_speedup
NUM-0057,named_numeric_token,arch.native.linux.single_min,True,expert.html,current exact architecture and query-ladder tables,,0.8399843250575483,0.840×,named_candidate speedup over comparator; above 1 favors the named candidate,current_confirmation_or_control,at_or_before_normal_cutoff_or_undated,correct_for_named_architecture_contract_through_cutoff,"Retain explicit task, host, baseline, and charged-boundary labels; do not generalize to a universal CM winner.",docs/recognition/c38_linux_confirmation/C38_CROSS_MACHINE_ADJUDICATION_20260903.json :: executions[1].single_root.minimum_case_speedup
NUM-0058,named_numeric_token,arch.native.windows.multi,True,expert.html,current exact architecture and query-ladder tables,,1.2851338646747168,1.285×,named_candidate speedup over comparator; above 1 favors the named candidate,current_confirmation_or_control,at_or_before_normal_cutoff_or_undated,correct_for_named_architecture_contract_through_cutoff,"Retain explicit task, host, baseline, and charged-boundary labels; do not generalize to a universal CM winner.",docs/recognition/c38_linux_confirmation/C38_CROSS_MACHINE_ADJUDICATION_20260903.json :: executions[0].multi_root.aggregate_speedup
NUM-0059,named_numeric_token,arch.native.windows.multi_min,True,expert.html,current exact architecture and query-ladder tables,,1.2783881582543484,1.278×,named_candidate speedup over comparator; above 1 favors the named candidate,current_confirmation_or_control,at_or_before_normal_cutoff_or_undated,correct_for_named_architecture_contract_through_cutoff,"Retain explicit task, host, baseline, and charged-boundary labels; do not generalize to a universal CM winner.",docs/recognition/c38_linux_confirmation/C38_CROSS_MACHINE_ADJUDICATION_20260903.json :: executions[0].multi_root.minimum_workload_speedup
NUM-0060,named_numeric_token,arch.native.windows.single,True,expert.html,current exact architecture and query-ladder tables,,1.472004945748838,1.472×,named_candidate speedup over comparator; above 1 favors the named candidate,current_confirmation_or_control,at_or_before_normal_cutoff_or_undated,correct_for_named_architecture_contract_through_cutoff,"Retain explicit task, host, baseline, and charged-boundary labels; do not generalize to a universal CM winner.",docs/recognition/c38_linux_confirmation/C38_CROSS_MACHINE_ADJUDICATION_20260903.json :: executions[0].single_root.aggregate_speedup
NUM-0061,named_numeric_token,arch.native.windows.single_min,True,expert.html,current exact architecture and query-ladder tables,,0.988855648678892,0.989×,named_candidate speedup over comparator; above 1 favors the named candidate,current_confirmation_or_control,at_or_before_normal_cutoff_or_undated,correct_for_named_architecture_contract_through_cutoff,"Retain explicit task, host, baseline, and charged-boundary labels; do not generalize to a universal CM winner.",docs/recognition/c38_linux_confirmation/C38_CROSS_MACHINE_ADJUDICATION_20260903.json :: executions[0].single_root.minimum_case_speedup
NUM-0062,named_numeric_token,arch.small.equivalence_delta.fresh_engine,True,expert.html,current exact architecture and query-ladder tables,,8.238776869644267,8.239×,named_candidate speedup over comparator; above 1 favors the named candidate,current_confirmation_or_control,at_or_before_normal_cutoff_or_undated,correct_for_named_architecture_contract_through_cutoff,"Retain explicit task, host, baseline, and charged-boundary labels; do not generalize to a universal CM winner.",docs/recognition/architecture_comparison_execution_retry_20260903/ANALYSIS.json :: lanes.D.tasks.equivalence_delta/fresh_engine.winner_speedup_over.cm/fresh_engine.case_cluster_geomean_speedup
NUM-0063,named_numeric_token,arch.small.equivalence_delta.resident_engine,True,expert.html,current exact architecture and query-ladder tables,,13.214413699083787,13.214×,named_candidate speedup over comparator; above 1 favors the named candidate,current_confirmation_or_control,at_or_before_normal_cutoff_or_undated,correct_for_named_architecture_contract_through_cutoff,"Retain explicit task, host, baseline, and charged-boundary labels; do not generalize to a universal CM winner.",docs/recognition/architecture_comparison_execution_retry_20260903/ANALYSIS.json :: lanes.D.tasks.equivalence_delta/resident_engine.winner_speedup_over.cm/resident_engine.case_cluster_geomean_speedup
NUM-0064,named_numeric_token,arch.small.exact_count.fresh_engine,True,expert.html,current exact architecture and query-ladder tables,,8.0228591221153,8.023×,named_candidate speedup over comparator; above 1 favors the named candidate,current_confirmation_or_control,at_or_before_normal_cutoff_or_undated,correct_for_named_architecture_contract_through_cutoff,"Retain explicit task, host, baseline, and charged-boundary labels; do not generalize to a universal CM winner.",docs/recognition/architecture_comparison_execution_retry_20260903/ANALYSIS.json :: lanes.D.tasks.exact_count/fresh_engine.winner_speedup_over.cm/fresh_engine.case_cluster_geomean_speedup
NUM-0065,named_numeric_token,arch.small.exact_count.resident_engine,True,expert.html,current exact architecture and query-ladder tables,,15.542728309934503,15.543×,named_candidate speedup over comparator; above 1 favors the named candidate,current_confirmation_or_control,at_or_before_normal_cutoff_or_undated,correct_for_named_architecture_contract_through_cutoff,"Retain explicit task, host, baseline, and charged-boundary labels; do not generalize to a universal CM winner.",docs/recognition/architecture_comparison_execution_retry_20260903/ANALYSIS.json :: lanes.D.tasks.exact_count/resident_engine.winner_speedup_over.cm/resident_engine.case_cluster_geomean_speedup
NUM-0066,named_numeric_token,arch.small.partial_context.fresh_engine,True,expert.html,current exact architecture and query-ladder tables,,16.231786238112672,16.232×,named_candidate speedup over comparator; above 1 favors the named candidate,current_confirmation_or_control,at_or_before_normal_cutoff_or_undated,correct_for_named_architecture_contract_through_cutoff,"Retain explicit task, host, baseline, and charged-boundary labels; do not generalize to a universal CM winner.",docs/recognition/architecture_comparison_execution_retry_20260903/ANALYSIS.json :: lanes.D.tasks.partial_context/fresh_engine.winner_speedup_over.cm/fresh_engine.case_cluster_geomean_speedup
NUM-0067,named_numeric_token,arch.small.partial_context.resident_engine,True,expert.html,current exact architecture and query-ladder tables,,15.525608085152705,15.526×,named_candidate speedup over comparator; above 1 favors the named candidate,current_confirmation_or_control,at_or_before_normal_cutoff_or_undated,correct_for_named_architecture_contract_through_cutoff,"Retain explicit task, host, baseline, and charged-boundary labels; do not generalize to a universal CM winner.",docs/recognition/architecture_comparison_execution_retry_20260903/ANALYSIS.json :: lanes.D.tasks.partial_context/resident_engine.winner_speedup_over.cm/resident_engine.case_cluster_geomean_speedup
NUM-0068,named_numeric_token,arch.small.sat_status.fresh_engine,True,expert.html,current exact architecture and query-ladder tables,,14.698621189173425,14.699×,named_candidate speedup over comparator; above 1 favors the named candidate,current_confirmation_or_control,at_or_before_normal_cutoff_or_undated,correct_for_named_architecture_contract_through_cutoff,"Retain explicit task, host, baseline, and charged-boundary labels; do not generalize to a universal CM winner.",docs/recognition/architecture_comparison_execution_retry_20260903/ANALYSIS.json :: lanes.D.tasks.sat_status/fresh_engine.winner_speedup_over.cm/fresh_engine.case_cluster_geomean_speedup
NUM-0069,named_numeric_token,arch.small.sat_status.resident_engine,True,expert.html,current exact architecture and query-ladder tables,,13.266463156374305,13.266×,named_candidate speedup over comparator; above 1 favors the named candidate,current_confirmation_or_control,at_or_before_normal_cutoff_or_undated,correct_for_named_architecture_contract_through_cutoff,"Retain explicit task, host, baseline, and charged-boundary labels; do not generalize to a universal CM winner.",docs/recognition/architecture_comparison_execution_retry_20260903/ANALYSIS.json :: lanes.D.tasks.sat_status/resident_engine.winner_speedup_over.cm/resident_engine.case_cluster_geomean_speedup
NUM-0070,named_numeric_token,arch.small.structural_reload,True,expert.html,current exact architecture and query-ladder tables,,2.2002892959714693,2.200×,named_candidate speedup over comparator; above 1 favors the named candidate,current_confirmation_or_control,at_or_before_normal_cutoff_or_undated,correct_for_named_architecture_contract_through_cutoff,"Retain explicit task, host, baseline, and charged-boundary labels; do not generalize to a universal CM winner.",docs/recognition/architecture_comparison_execution_retry_20260903/ANALYSIS.json :: lanes.D.tasks.structural_reload.winner_speedup_over.cm.case_cluster_geomean_speedup
