source,line,literal,context,classification
cm_master_build_2026_08_03.py,847,200,"BIN_LABELS = [""0–25"", ""25–50"", ""50–100"", ""100–200"", ""200–400"", ""400–800"", ""800+""]","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_build_2026_08_03.py,847,400,"BIN_LABELS = [""0–25"", ""25–50"", ""50–100"", ""100–200"", ""200–400"", ""400–800"", ""800+""]","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_build_2026_08_03.py,847,400,"BIN_LABELS = [""0–25"", ""25–50"", ""50–100"", ""100–200"", ""200–400"", ""400–800"", ""800+""]","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_build_2026_08_03.py,847,800,"BIN_LABELS = [""0–25"", ""25–50"", ""50–100"", ""100–200"", ""200–400"", ""400–800"", ""800+""]","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_build_2026_08_03.py,847,800,"BIN_LABELS = [""0–25"", ""25–50"", ""50–100"", ""100–200"", ""200–400"", ""400–800"", ""800+""]","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_build_2026_08_03.py,851,0,out = [0] * len(BINS),"reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_build_2026_08_03.py,855,1,out[i] += 1,"reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_build_2026_08_03.py,864,192,"""scope"": ""192 synthetic formulas (B1 fresh replay)"",","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_build_2026_08_03.py,878,129,"""scope"": ""129 EPFL AND/INV cones"",","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_build_2026_08_03.py,889,129,"""scope"": ""129 EPFL AND/INV cones — the arm that matches the synthetic corpus's baseline"",","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_build_2026_08_03.py,921,100.0,"num(""be.epfl.never_pct"", 100.0 * _be[""n_never""] / _be[""n_total""], ""pct0"",","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_build_2026_08_03.py,922,100,"""%s :: 100*never/total (vs CSE-flat)"" % rel(P_EPFL_RES))","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_build_2026_08_03.py,1001,16,"num(""cudd.nodes.k16"", [r for r in b5_rows_sum if r[""live_k""] == 16][0][""cudd_dag_size""], ""int"",","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_build_2026_08_03.py,1001,0,"num(""cudd.nodes.k16"", [r for r in b5_rows_sum if r[""live_k""] == 16][0][""cudd_dag_size""], ""int"",","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_build_2026_08_03.py,1002,16,"""%s :: live_k=16 cudd_dag_size_median"" % rel(P_B5_SUM))","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_build_2026_08_03.py,1008,16,"num(""cudd.extract.k16_ms"", [r for r in b5_rows_sum if r[""live_k""] == 16][0][""cudd_extract_full_us""] / 1000.0,","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_build_2026_08_03.py,1008,0,"num(""cudd.extract.k16_ms"", [r for r in b5_rows_sum if r[""live_k""] == 16][0][""cudd_extract_full_us""] / 1000.0,","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_build_2026_08_03.py,1008,1000.0,"num(""cudd.extract.k16_ms"", [r for r in b5_rows_sum if r[""live_k""] == 16][0][""cudd_extract_full_us""] / 1000.0,","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_build_2026_08_03.py,1009,16,"""ms0"", ""%s :: live_k=16 cudd_extract_full_us_median / 1000"" % rel(P_B5_SUM))","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_build_2026_08_03.py,1009,1000,"""ms0"", ""%s :: live_k=16 cudd_extract_full_us_median / 1000"" % rel(P_B5_SUM))","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_build_2026_08_03.py,1022,2026,"{""source"": ""Local synthetic (2026-08-02 archive)"", ""blocked"": fnum(arch_blocked[""geomean""]),","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_build_2026_08_03.py,1022,08,"{""source"": ""Local synthetic (2026-08-02 archive)"", ""blocked"": fnum(arch_blocked[""geomean""]),","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_build_2026_08_03.py,1022,02,"{""source"": ""Local synthetic (2026-08-02 archive)"", ""blocked"": fnum(arch_blocked[""geomean""]),","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_build_2026_08_03.py,1029,0,"""source"": ""Pod %s (B6)"" % Path(p[""pod_dir""]).name.split(""_"")[0],","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_build_2026_08_03.py,1033,100.0,"s[""delta_pct""] = 100.0 * (s[""rr""] / s[""blocked""] - 1.0)","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_build_2026_08_03.py,1033,1.0,"s[""delta_pct""] = 100.0 * (s[""rr""] / s[""blocked""] - 1.0)","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_build_2026_08_03.py,1046,100.0,"""delta_pct"": 100.0 * (fnum(rr[""geomean""]) / fnum(br[""geomean""]) - 1.0),","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_build_2026_08_03.py,1046,1.0,"""delta_pct"": 100.0 * (fnum(rr[""geomean""]) / fnum(br[""geomean""]) - 1.0),","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_build_2026_08_03.py,1056,2026,"""%s :: schedule=blocked|round_robin, group=all (archived 2026-08-02 run, for contrast)"" % rel(P_B1_ARCH),","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_build_2026_08_03.py,1056,08,"""%s :: schedule=blocked|round_robin, group=all (archived 2026-08-02 run, for contrast)"" % rel(P_B1_ARCH),","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_build_2026_08_03.py,1056,02,"""%s :: schedule=blocked|round_robin, group=all (archived 2026-08-02 run, for contrast)"" % rel(P_B1_ARCH),","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_build_2026_08_03.py,1062,0,"num(""sched.b1.delta_pct"", [s for s in sched if ""B1 replay"" in s[""source""]][0][""delta_pct""], ""pctsign2"",","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_build_2026_08_03.py,1063,100,"""%s :: 100*(round_robin/blocked-1), group=all"" % rel(P_B1_SUM))","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_build_2026_08_03.py,1063,1,"""%s :: 100*(round_robin/blocked-1), group=all"" % rel(P_B1_SUM))","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_build_2026_08_03.py,1065,100,"""%s :: max |100*(rr/blocked-1)| over per-cell groups"" % rel(P_B1_SUM))","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_build_2026_08_03.py,1065,1,"""%s :: max |100*(rr/blocked-1)| over per-cell groups"" % rel(P_B1_SUM))","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_build_2026_08_03.py,1066,0,"num(""sched.arch.delta_pct"", [s for s in sched if ""archive"" in s[""source""]][0][""delta_pct""], ""pctsign2"",","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_build_2026_08_03.py,1067,100,"""%s :: 100*(round_robin/blocked-1), group=all"" % rel(P_B1_ARCH))","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_build_2026_08_03.py,1067,1,"""%s :: 100*(round_robin/blocked-1), group=all"" % rel(P_B1_ARCH))","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_build_2026_08_03.py,1068,0,"num(""sched.epfl.delta_pct"", [s for s in sched if ""EPFL"" in s[""source""]][0][""delta_pct""], ""pctsign2"",","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_build_2026_08_03.py,1069,100,"""%s :: 100*(round_robin/blocked-1)"" % rel(P_EPFL_ANA))","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_build_2026_08_03.py,1069,1,"""%s :: 100*(round_robin/blocked-1)"" % rel(P_EPFL_ANA))","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_build_2026_08_03.py,1119,1,_guard_limit = int(_guard_k.group(1)),"reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_build_2026_08_03.py,1120,4,"_growth_k = sorted(set([4, 8, 12, _guard_limit]))","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_build_2026_08_03.py,1120,8,"_growth_k = sorted(set([4, 8, 12, _guard_limit]))","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_build_2026_08_03.py,1120,12,"_growth_k = sorted(set([4, 8, 12, _guard_limit]))","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_build_2026_08_03.py,1122,2,"""rows"": [{""live_k"": k, ""assignments"": 2 ** k} for k in _growth_k],","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_build_2026_08_03.py,1126,2,"""Boolean truth-vector definition :: explicit assignments = 2^live_k"",","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_build_2026_08_03.py,1165,16,"num(""bx1.k16.wvf"", [r for r in _bx1 if r[""live_k""] == 16][0][""words_vs_flat""], ""ratio2"",","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_build_2026_08_03.py,1165,0,"num(""bx1.k16.wvf"", [r for r in _bx1 if r[""live_k""] == 16][0][""words_vs_flat""], ""ratio2"",","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_build_2026_08_03.py,1166,16,"""%s :: live_k=16 words_vs_flat_ratio_geomean"" % rel(P_BX1_SUM))","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_build_2026_08_03.py,1167,6,"num(""bx1.k6.wvf"", [r for r in _bx1 if r[""live_k""] == 6][0][""words_vs_flat""], ""x1"",","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_build_2026_08_03.py,1167,0,"num(""bx1.k6.wvf"", [r for r in _bx1 if r[""live_k""] == 6][0][""words_vs_flat""], ""x1"",","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_build_2026_08_03.py,1168,6,"""%s :: live_k=6 words_vs_flat_ratio_geomean"" % rel(P_BX1_SUM))","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_build_2026_08_03.py,1182,8,"for k in (8, 12, 16):","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_build_2026_08_03.py,1182,12,"for k in (8, 12, 16):","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_build_2026_08_03.py,1182,16,"for k in (8, 12, 16):","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_build_2026_08_03.py,1226,10,"""%s :: rows[].per_order[].build_us (pure 10-build sums computed here), _meta"" % rel(P_BX2_RES),","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_build_2026_08_03.py,1231,100.0,"num(""bx2.node_saving.min_pct"", 100.0 * (1.0 - max(r[""node_ratio_best10""] for r in _bx2)), ""pct0"",","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_build_2026_08_03.py,1231,1.0,"num(""bx2.node_saving.min_pct"", 100.0 * (1.0 - max(r[""node_ratio_best10""] for r in _bx2)), ""pct0"",","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_build_2026_08_03.py,1232,100,"""%s :: 100*(1-max(node_ratio_best10_vs_fixed_median))"" % rel(P_BX2_SUM))","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_build_2026_08_03.py,1232,1,"""%s :: 100*(1-max(node_ratio_best10_vs_fixed_median))"" % rel(P_BX2_SUM))","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_build_2026_08_03.py,1233,100.0,"num(""bx2.node_saving.max_pct"", 100.0 * (1.0 - min(r[""node_ratio_best10""] for r in _bx2)), ""pct0"",","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_build_2026_08_03.py,1233,1.0,"num(""bx2.node_saving.max_pct"", 100.0 * (1.0 - min(r[""node_ratio_best10""] for r in _bx2)), ""pct0"",","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_build_2026_08_03.py,1234,100,"""%s :: 100*(1-min(node_ratio_best10_vs_fixed_median))"" % rel(P_BX2_SUM))","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_build_2026_08_03.py,1234,1,"""%s :: 100*(1-min(node_ratio_best10_vs_fixed_median))"" % rel(P_BX2_SUM))","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_build_2026_08_03.py,1246,2026,# Accepted 2026-08-26/27 evidence that narrows formerly open website claims.,"reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
